FID,Cause_of_Death,Latitude,Longitude,PointType,Slope,Elevation,Aspect,Rough,RelCont9am,RelCont2pm,RelCont6pm,DirecDurat,DiffuseRad,DirectRad,TotalSolar,MSAVI2,TotAveArid
1438,Skeletal Remains,31.773766,-111.144016,BodyLocation,5.446350098,1081.859985,207.3119965,2.615720034,0,0.168331934,0.113814561,14.10849953,2117.280029,1873.869995,3991.149902,-0.013840168,0.200500995
1440,Skeletal Remains,31.77415,-111.828216,BodyLocation,0.557889998,742.7390137,241.5749969,0.268433005,0,0.090298634,0.166954611,14.10849953,2080.830078,5862.720215,7943.549805,0.23605118,0.164636999
1442,Exposure,31.774616,-111.85196,BodyLocation,0.292668998,723.4050293,238.8650055,0.112488002,0,0.087438011,0.167842351,14.10849953,2118.870117,5493.350098,7612.220215,-0.023186847,0.160609007
1444,,31.77531291,-109.7650477,RandomLocation,0.788820982,1347.48999,137.5780029,0.402099997,0.20101873,0,0,13.61540031,1712.199951,4359.390137,6071.589844,0.539066836,0.202352002
1446,Exposure,31.77555,-111.101833,BodyLocation,0.70283699,1031.569946,104.6299973,0.292968988,0.206148217,0,0,14.10849953,2117.580078,5504.709961,7622.279785,-0.079713109,0.191468
1448,,31.77586808,-111.2680571,RandomLocation,3.660150051,1093.25,285.480011,1.63135004,0,0.058406697,0.177411362,14.10849953,2099.389893,6083.709961,8183.109863,0.197945723,0.222678006
1450,Skeletal Remains,31.77614,-111.23924,BodyLocation,3.903209925,1126.810059,317.9989929,2.093379974,0,0.033375152,0.184107974,14.10849953,2081.139893,4010.179932,6091.319824,-0.129214083,0.221875995
1452,Exposure,31.776166,-112.0398,BodyLocation,0.383280009,627.8850098,319.0950012,0.193604007,0,0.03232025,0.184227741,14.10849953,2072.120117,4144.549805,6216.669922,-0.049854611,0.134985
1454,Skeletal Remains,31.776377,-111.02088,BodyLocation,0.181029007,900.7810059,333.9830017,0.125792995,0,0.000224806,0.189110088,14.10849953,2070.790039,4196.560059,6267.350098,0.130971467,0.185069993
1456,Exposure,31.7768,-111.7992,BodyLocation,0.455799013,771.9050293,273.3110046,0.182311997,0,0.063365343,0.175750343,12.53059959,1988.599976,4860.939941,6849.540039,-0.031542603,0.164636999
1458,Skeletal Remains,31.776983,-111.879567,BodyLocation,0.459933996,699.4879761,273.7489929,0.186707005,0,0.063196951,0.175805803,14.10849953,2117.149902,6003.799805,8120.950195,-0.052108419,0.153081
1460,Exposure,31.77755,-111.3126,BodyLocation,0.648917019,1034.75,305.7940063,0.354736,0,0.049225273,0.180386332,14.10849953,2117.540039,5457.22998,7574.77002,-0.148375479,0.205688998
1462,,31.77803734,-110.9380555,RandomLocation,1.936130047,1040.319946,292.6400146,0.891479015,0,0.053867017,0.178888799,14.10849953,2101.370117,6078.319824,8179.689941,-0.014544685,0.215944007
1464,Exposure,31.77858,-111.03074,BodyLocation,0.706700981,913.4050293,78.44660187,0.490844995,0.207284213,0,0,14.10849953,1990.72998,6086.600098,8077.330078,0.093894643,0.185069993
1466,,31.77953079,-111.9985777,RandomLocation,0.36916101,644.3909912,290.5020142,0.184020996,0,0.053873591,0.178839928,14.10849953,2119.51001,5913.180176,8032.689941,-0.011939873,0.138970003
1468,Exposure,31.78046,-111.95446,BodyLocation,0.361844987,658.2979736,262.605011,0.185120001,0,0.07241388,0.172786664,14.10849953,2054.600098,5969.330078,8023.930176,-0.034380567,0.145180002
1470,Exposure,31.78125,-112.05896,BodyLocation,0.312563986,620.6849976,0.163723007,0.114074998,0.022116651,0,0.13598032,14.10849953,2031.069946,2399.97998,4431.049805,0.006349334,0.134985
1472,,31.78139377,-110.7466753,RandomLocation,8.656259537,1582.75,86.85320282,3.891109943,0.206694189,0,0,14.10849953,2075.590088,5868.950195,7944.540039,0.183553239,0.243625998
1474,Exposure,31.781417,-111.645433,BodyLocation,2.199529886,1022.090027,253.5399933,0.916809022,0,0.077544049,0.17115855,9.377960205,1134.52002,2214.610107,3349.129883,0.309249557,0.211502001
1476,Skeletal Remains,31.78192,-111.02692,BodyLocation,1.095149994,909.1890259,43.15269852,1.120360017,0.207603544,0,0,14.10849953,2043.369995,5981.589844,8024.950195,-0.315815166,0.185069993
1478,,31.78222068,-112.0058967,RandomLocation,0.288136989,639.4450073,268.7229919,0.104248002,0,0.067492176,0.174376195,14.10849953,1973.050049,6121.72998,8094.77002,-0.065269258,0.138970003
1480,Exposure,31.783,-111.971617,BodyLocation,0.525124013,650.0020142,6.725560188,0.214172006,0.090749024,0,0.063936148,14.10849953,2011.709961,2367.409912,4379.109863,0.210738808,0.145180002
1482,,31.7833674,-111.6540842,RandomLocation,5.754389763,1008.359985,179.6230011,2.321660042,0,0.197795856,0,1.317459941,537.6829834,271.6990051,809.382019,-0.008031869,0.211502001
1484,Skeletal Remains,31.7835,-111.993883,BodyLocation,0.427394003,645.4039917,292.0650024,0.256469995,0,0.052700973,0.179234574,14.10849953,2011.380005,5121.25,7132.629883,-0.011661411,0.145180002
1486,Skeletal Remains,31.784017,-112.123567,BodyLocation,0.150248006,601.2819824,323.2630005,0.114868,0,0.031240031,0.184309869,14.10849953,2075.610107,2519.169922,4594.779785,-0.075691706,0.130267993
1488,,31.78406652,-110.9438661,RandomLocation,1.761569977,1013.960022,338.1849976,0.817017019,0,0.004357481,0.188632491,14.10849953,2098.409912,2697.149902,4795.560059,-0.01645979,0.215944007
1490,,31.7848268,-111.5613037,RandomLocation,30.86919975,1595.819946,248.2100067,15.87279987,0,0.08392706,0.169084821,14.10849953,2048.679932,5967.669922,8016.350098,0.015937267,0.286650002
1492,Exposure,31.784983,-111.663093,BodyLocation,1.339619994,959.3010254,310.243988,0.674133003,0,0.04013231,0.183043587,9.186929703,1559.119995,1188.619995,2747.73999,0.007604783,0.190279007
1494,Exposure,31.785212,-110.606779,BodyLocation,4.985849857,1352.75,319.0880127,2.455199957,0,0.032241044,0.184286094,14.10849953,1976.300049,4761.580078,6737.890137,0.043328077,0.246232003
1496,Undetermined,31.78542,-111.01507,BodyLocation,1.358410001,896.6810303,181.1660004,0.836914003,0,0.188972816,0,14.10849953,2017.589966,1009.780029,3027.370117,-0.047050142,0.185069993
1498,Undetermined,31.78558,-111.62408,BodyLocation,20.58880043,1183.650024,132.7630005,10.92140007,0.201224312,0,0,13.56680012,1964.670044,3923.199951,5887.859863,-0.036523589,0.211502001
1500,Skeletal Remains,31.78605,-111.811683,BodyLocation,0.310384005,759.4879761,302.7600098,0.170349002,0,0.047957359,0.180761399,13.64420033,2080.73999,5828.430176,7909.169922,-0.005899602,0.164636999
1502,,31.78620482,-110.2747682,RandomLocation,0.491524994,1232.339966,52.39630127,0.271728992,0.206697623,0,0,14.10849953,2062.370117,6154.240234,8216.610352,0.228067573,0.199603006
1504,,31.786656,-111.303746,BodyLocation,1.557479978,1055.530029,245.8869934,0.738770008,0,0.085212804,0.168648945,14.10849953,2115.199951,5247.759766,7362.970215,-0.089036731,0.205688998
1506,Skeletal Remains,31.7875,-112.39725,BodyLocation,0.178382993,516.2709961,297.5360107,0.117737003,0,0.057066011,0.177733092,14.10849953,2083.850098,5922.72998,8006.580078,0.548025324,0.119809002
1508,Exposure,31.787853,-111.457015,BodyLocation,1.270329952,995.4169922,350.7219849,0.554443002,0,0,0.178718001,14.10849953,2053.159912,2451.030029,4504.189941,0.189599818,0.207148001
1510,Exposure,31.7885,-111.0886,BodyLocation,1.154279947,1021.349976,120.4089966,0.514281988,0.205197357,0,0,14.10849953,2053.580078,4535.720215,6589.290039,-0.087203724,0.191468
1512,Undetermined,31.788983,-112.394633,BodyLocation,0.455621004,516.6229858,91.02159882,0.208801001,0,0.124736182,0.153117987,13.87930012,2119.080078,2869.600098,4988.680176,0.067706413,0.119809002
1514,Skeletal Remains,31.789117,-112.20065,BodyLocation,0.316538006,570.9379883,297.4259949,0.123047002,0,0.063999087,0.175535317,14.10849953,2107.600098,6072.169922,8179.759766,0.141338203,0.127748996
1516,Skeletal Remains,31.78935,-112.433433,BodyLocation,0.142721996,518.5410156,123.8460007,0.121399,0.204438971,0,0,13.85849953,2058.800049,6086.069824,8144.859863,-0.061961016,0.122019
1518,Undetermined,31.7894,-111.854867,BodyLocation,3.816179991,729.2810059,194.0110016,1.748960018,0,0.21661047,0,14.10849953,2115.889893,2072.959961,4188.850098,-0.061150644,0.160609007
1520,,31.79004584,-111.0897947,RandomLocation,1.149189949,1024.180054,74.32309723,0.498778999,0.207521198,0,0,14.10849953,1976.140015,6101.600098,8077.75,-0.050148856,0.191468
1522,,31.79047811,-111.7952709,RandomLocation,0.628391981,777.5819702,271.6640015,0.243347004,0,0.064947264,0.175247908,13.64420033,1947.140015,6023.330078,7970.470215,-0.029670978,0.164636999
1524,Exposure,31.7908,-111.0011,BodyLocation,2.355269909,901.9329834,264.756012,1.363100052,0,0.068947448,0.173966011,14.10849953,2067.040039,6143.720215,8210.759766,-0.042099044,0.185069993
1526,,31.79148606,-110.8676473,RandomLocation,2.191979885,1159.589966,359.0750122,0.898804009,0.023421171,0,0.134475161,14.10849953,1604.02002,2353.98999,3958.01001,0.015326571,0.289903998
1528,Exposure,31.7917,-112.006667,BodyLocation,0.235108003,638.2880249,328.6740112,0.137390003,0,0.029824348,0.184590347,14.10849953,2081.419922,4051.050049,6132.47998,-0.048922344,0.138970003
1530,,31.79217345,-110.840782,RandomLocation,3.679389954,1230.699951,323.1159973,1.859619975,0,0.028465305,0.184874637,14.10849953,1469.640015,5034.02002,6503.660156,0.047261682,0.289903998
1532,Drowning,31.793016,-111.831833,BodyLocation,0.573980987,743.6589966,237.9029999,0.284667999,0,0.093815123,0.165805856,14.10849953,2109.669922,5656.470215,7766.140137,-0.011331081,0.160609007
1534,Skeletal Remains,31.793366,-112.43375,BodyLocation,3.622410059,518.4550171,349.6480103,1.875849962,0,0,0.181732704,14.10849953,2088.090088,5573.100098,7661.189941,-0.078414149,0.122019
1536,Undetermined,31.793589,-112.251019,BodyLocation,0.28926599,555.3250122,298.7470093,0.115783997,0,0.052620376,0.179230125,2.727780104,735.3870239,1291.47998,2026.869995,-0.246549843,0.124259003
1538,Skeletal Remains,31.79445,-112.164167,BodyLocation,0.293949991,583.9539795,269.4110107,0.105957001,0,0.067359791,0.174382125,12.96959972,1862.849976,5371.089844,7233.939941,-0.064127952,0.127748996
1540,Exposure,31.7947,-111.82171,BodyLocation,0.569737971,751.5999756,236.4170074,0.279967993,0,0.097306941,0.164662353,14.10849953,2099.909912,4968.419922,7068.330078,-0.05537518,0.164636999
1542,Exposure,31.79537,-111.85937,BodyLocation,1.51812005,723.0880127,310.2900085,0.779968023,0,0.040124013,0.183046495,14.10849953,2063,6147.740234,8210.740234,0.273338428,0.160609007
1544,Skeletal Remains,31.796,-111.5738,BodyLocation,22.39509964,1648.670044,36.04019928,11.26169968,0.207837832,0,0,14.10849953,1848.050049,5993.25,7841.299805,0.314712522,0.281024992
1546,,31.79623039,-112.2996136,RandomLocation,0.30735299,540.0360107,269.3179932,0.110656999,0,0.067153837,0.174491497,3.075000048,831.2639771,1314.869995,2146.129883,-0.074557428,0.121247999
1548,,31.79685044,-109.7785396,RandomLocation,1.060770035,1373.51001,192.503006,0.452515006,0,0.223467878,0,14.10849953,1974.900024,974.9470215,2949.850098,0.174014318,0.202217996
1550,Exposure,31.797302,-111.812279,BodyLocation,0.820002973,760.0709839,327.875,0.395568997,0,0.021981529,0.185866676,14.10849953,2031.680054,4453.689941,6485.370117,0.041780015,0.167579994
1552,,31.79774357,-110.2198813,RandomLocation,8.680859566,1143.930054,77.57510376,3.630130053,0.207383142,0,0,14.10849953,2115.050049,5838.939941,7953.990234,0.129943226,0.190359995
1554,Skeletal Remains,31.797767,-110.2663,BodyLocation,1.211130023,1206.829956,359.026001,0.721557975,0,0,0.162939602,14.10849953,2058.580078,2470.330078,4528.919922,-0.080246022,0.200584993
1556,Undetermined,31.797872,-111.994102,BodyLocation,0.043244399,640.3939819,301.8139954,0.060729999,0,0.055523588,0.178207457,14.10849953,2053.169922,6059.25,8112.410156,0.318030659,0.143347993
1558,Exposure,31.798078,-111.813887,BodyLocation,0.458912998,759.9060059,231.1399994,0.280333996,0,0.097998294,0.16442832,12.53059959,1874.329956,3540.330078,5414.660156,-0.269092202,0.167579994
1560,Exposure,31.79853,-112.15087,BodyLocation,0.227890998,588.7849731,228.677002,0.149414003,0,0.101108132,0.163346808,12.96959972,2012.709961,4237.509766,6250.220215,-0.055323871,0.128627002
1562,Skeletal Remains,31.798639,-112.108889,BodyLocation,0.176859006,601.2999878,298.4819946,0.114563003,0,0.056076723,0.178100709,13.02519989,1917.77002,4349.5,6267.27002,-0.053722728,0.132381007
1564,Gunshot Wound,31.798889,-112.29972,BodyLocation,0.249173999,540.072998,269.197998,0.090393104,0,0.067326291,0.174418437,3.137500048,847.177002,1325.680054,2172.850098,0.690776649,0.121247999
1566,Exposure,31.799,-111.93332,BodyLocation,0.26109001,670.78302,269.1040039,0.122497998,0,0.069193681,0.173813459,14.10849953,2120.030029,5342.490234,7462.52002,-0.020996218,0.149195001
1568,Skeletal Remains,31.79922,-111.74522,BodyLocation,0.664757013,835.9589844,284.2860107,0.307556003,0,0.059158075,0.177141218,12.4090004,1755.290039,4819.189941,6574.47998,0.0238823,0.181182995
1570,Exposure,31.7998,-111.0142,BodyLocation,4.499800205,894.7960205,191.0299988,2.232059956,0,0.218920451,0,14.10849953,2062.76001,3088.060059,5150.819824,0.038319802,0.178201005
1572,,31.80007863,-110.3484649,RandomLocation,2.173110008,1392.48999,108.7409973,1.001950026,0.205914801,0,0,13.67099953,1862.170044,5343.069824,7205.240234,-0.120090383,0.237198994
1574,,31.80049926,-110.9370588,RandomLocation,2.580630064,991.3480225,202.3059998,1.492249966,0,0.203883179,0.029225585,14.10849953,2110.439941,5137.149902,7247.589844,-0.080246022,0.200569004
1576,,31.8005733,-110.206165,RandomLocation,6.904779911,1161.560059,276.8789978,5.105830193,0,0.061347494,0.176454393,14.10849953,1968.380005,6127.819824,8096.200195,-0.144591886,0.190359995
1578,,31.80102207,-110.616536,RandomLocation,0.848739982,1361.390015,91.71140289,0.84375,0.208543619,0,0,14.10849953,2054.199951,1101.709961,3155.909912,0.035340102,0.254253
1580,Exposure,31.801667,-111.493,BodyLocation,1.094750047,1032.680054,120.0169983,0.587523997,0.206335568,0,0,14.10849953,2057.77002,4568.490234,6626.259766,0.48452495,0.197814003
1582,Exposure,31.80255,-111.943216,BodyLocation,0.564332008,665.0139771,198.4490051,0.216613993,0,0.21171662,0.00621708,14.10849953,1973.599976,4873.990234,6847.589844,0.329918952,0.149195001
1584,,31.80256582,-111.5256723,RandomLocation,9.61962986,1206.209961,152.0140076,4.23375988,0.193854531,0,0,14.10849953,2117.110107,1881.369995,3998.48999,0.398402147,0.218895003
1586,Exposure,31.80283,-111.821,BodyLocation,0.541671991,755.710022,229.0749969,0.274109006,0,0.108509719,0.16054059,12.99489975,1966.01001,3636.360107,5602.370117,-0.011079992,0.167579994
1588,Exposure,31.8033,-111.0945,BodyLocation,2.541409969,1039.430054,161.6260071,0.986693978,0.176649605,0.005193087,0,14.10849953,2044.410034,1072.420044,3116.830078,-0.117219087,0.190338999
1590,,31.80360024,-111.1574788,RandomLocation,2.611759901,1141.180054,67.27149963,1.159420013,0.207912119,0,0,14.10849953,2114.550049,5825.330078,7939.879883,-0.014759344,0.205955997
1592,Undetermined,31.804047,-111.094549,BodyLocation,5.04971981,1043.449951,221.1329956,2.540159941,0,0.123167151,0.153945151,14.10849953,2020.140015,3465.5,5485.629883,-0.079980317,0.190338999
1594,Exposure,31.8041,-111.22548,BodyLocation,4.964159966,1191.890015,124.4520035,3.059689999,0.205237294,0,0,14.10849953,2019.060059,1012.559998,3031.620117,0.061690774,0.245790005
1596,Exposure,31.8046,-111.7872,BodyLocation,0.418817997,788.0300293,279.54599,0.175109997,0,0.059912049,0.176872789,0.849259973,48.12030029,375.1109924,423.2309875,-0.018125896,0.172940999
1598,,31.80472461,-109.6817071,RandomLocation,0.260948986,1299.540039,286.2609863,0.146239996,0,0.022014255,0.185827592,14.10849953,1961.859985,4861.899902,6823.759766,-0.07258987,0.180846006
1600,Skeletal Remains,31.8051,-112.12413,BodyLocation,0.118391998,594.4920044,282.9330139,0.079650901,0,0.056707241,0.177813926,13.02519989,1995.290039,5441.830078,7437.120117,0.563946905,0.128627002
1602,Exposure,31.8055,-111.892916,BodyLocation,0.323462993,696.8209839,298.526001,0.122741997,0,0.051156606,0.179714161,12.9751997,1969.920044,5412.790039,7382.700195,-0.034380567,0.160135001
1604,Skeletal Remains,31.806211,-111.987052,BodyLocation,0.376058996,640.4130249,306.3439941,0.198181003,0,0.046707884,0.181179733,14.10849953,2089.179932,5572.169922,7661.350098,0.080515426,0.143347993
1606,,31.80642863,-111.7116463,RandomLocation,0.530538976,878.5809937,316.8649902,0.289977998,0,0.03438229,0.183921116,11.78999996,1900.72998,3303.300049,5204.029785,0.027306299,0.181182995
1608,,31.80764442,-112.2785449,RandomLocation,0.315324992,543.9970093,334.0950012,0.197387993,0,0.023112474,0.185652734,12.96959972,2080.429932,2745.02002,4825.459961,-0.111454975,0.122175999
1610,Exposure,31.807913,-111.164883,BodyLocation,1.725200057,1171.339966,227.3769989,0.877929986,0,0.109329318,0.160242231,14.10849953,1961.51001,3868.409912,5829.919922,-0.021051077,0.223357007
1612,,31.80858293,-110.5564406,RandomLocation,13.19209957,1398.719971,329.1319885,6.545529842,0,0.020418194,0.186136096,14.10849953,2063.97998,4185.589844,6249.560059,-0.088531963,0.242405996
1614,,31.80888835,-111.0105669,RandomLocation,1.089229941,900.0159912,84.47499847,0.701659977,0.207845629,0,0,14.10849953,2116.090088,5283.589844,7399.680176,-0.153228296,0.178201005
1616,Gunshot Wound,31.809112,-112.55876,BodyLocation,0.523099005,525.0620117,153.2180023,0.312072992,0.195927451,0,0,13.61540031,1590.030029,3741.199951,5331.22998,0.15870126,0.122507997
1618,Other Disease,31.80965,-110.71124,BodyLocation,4.321420193,1559.140015,203.7510071,2.255130053,0,0.199562916,0.039516886,14.10849953,2097.649902,1368.530029,3466.179932,-0.123493241,0.256038994
1620,,31.80990443,-112.0725948,RandomLocation,0.338993996,612.6110229,250.0460052,0.159729004,0,0.069809338,0.173643863,13.02519989,1967.449951,5185.319824,7152.77002,-0.089528312,0.134955004
1622,,31.8107707,-110.0938409,RandomLocation,4.255119801,1326.880005,207.6640015,2.000730038,0,0.166467961,0.118245701,14.10849953,2098.649902,2587.929932,4686.580078,-0.014869067,0.196798995
1624,,31.81153461,-110.6027889,RandomLocation,2.62342,1341.530029,74.22550201,1.450680017,0.207662611,0,0,14.10849953,2085.860107,2603.409912,4689.259766,0.021203002,0.254253
1626,Exposure,31.811967,-111.841117,BodyLocation,0.721879005,737.4940186,293.5910034,0.374572992,0,0.051165991,0.179753593,14.10849953,2110.790039,6043.319824,8154.109863,0.254134947,0.163108006
1628,Undetermined,31.812359,-111.825447,BodyLocation,0.441116005,753.1090088,230.3439941,0.264342993,0,0.100188034,0.163708105,12.96959972,2009.140015,4223.5,6232.640137,-0.018017043,0.167579994
